target image path,labels,class,anchors
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1880.jpg,!0 0.27412955333333333 0.2091712819843342 0.1250161511111111 0.21762772845953005!0 0.06082378 0.6493935535248041 0.11698535555555556 0.1783489817232376!0 0.7373952844444445 0.1446426919060052 0.10530666666666666 0.19307300783289816,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1884.jpg,!0 0.5595065352697095 0.1999309756097561 0.2987551867219917 0.2984360975609756,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1888.jpg,!0 0.40607847025495747 0.2888515555555556 0.3715365439093484 0.45315555555555553!0 0.6468441926345609 0.555394 0.372043059490085 0.44377866666666665,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1892.jpg,!0 0.724746 0.33039085714285715 0.21845244444444445 0.46285714285714286,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1896.jpg,!0 0.649773511904762 0.4874193333333333 0.39285714285714285 0.38641466666666663!0 0.4662672738095238 0.10421854222222222 0.15063107738095238 0.1665728888888889,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1900.jpg,!0 0.41251282798833816 0.28692 0.35106880466472307 0.4247915555555556,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1904.jpg,!0 0.5527002866894197 0.5951780622222222 0.36103724914675767 0.3578593422222222,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1908.jpg,!0 0.4664403155555556 0.21893506845238098 0.15870963999999999 0.32437972619047617,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1912.jpg,!0 0.3803960975609756 0.3217243816254417 0.23414634146341465 0.4876325088339223!0 0.7661402585365853 0.3153787985865724 0.18723926341463412 0.37499909540636045,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1916.jpg,!0 0.509798355163728 0.2900082926829268 0.23320100755667506 0.37894,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1920.jpg,!0 0.4549513205479452 0.38762873999999997 0.4006959835616438 0.4967658977777778,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1924.jpg,!0 0.6395430877192982 0.3109078111111111 0.27666787134502924 0.33505735555555555,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1928.jpg,!0 0.36008355555555555 0.7923818681318682 0.15761911111111113 0.2630043956043956!0 0.13886888888888888 0.27711978021978023 0.2679591111111111 0.3852269230769231!0 0.3791682222222222 0.47656456043956047 0.22839822222222222 0.3691774725274725!0 0.5613344444444445 0.7022337912087913 0.22633155555555554 0.40437417582417584!0 0.8777777777777778 0.7142857142857143 0.21333333333333335 0.45054945054945056,Face,5
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1932.jpg,!0 0.22724482666666665 0.5199176055045872 0.16389093333333332 0.26220010550458717!0 0.5857627244444444 0.45762418348623857 0.15250414222222222 0.22907553211009174!0 0.89650002 0.5013726399082569 0.1471104977777778 0.26085393119266054,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1936.jpg,!0 0.23020193555555557 0.39043643333333333 0.1783111111111111 0.3430969393939394!0 0.43914583333333335 0.5160606060606061 0.03944551555555556 0.08825068484848485!0 0.4595884755555556 0.2352974181818182 0.03385929333333333 0.05996338181818182!0 0.9128948666666666 0.47162657878787884 0.06493693777777777 0.13541731515151514!0 0.7634894377777778 0.6323190575757576 0.02793824888888889 0.0623716!0 0.78449704 0.036991212121212126 0.022555084444444443 0.05190305454545455,Face,6
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1940.jpg,!0 0.39532588888888887 0.4905551331658291 0.2638805822222222 0.4677075226130653!0 0.6576908155555555 0.5701677010050251 0.29777651555555557 0.49974688442211057,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1944.jpg,!0 0.22091110444444445 0.22653953144654088 0.1678365022222222 0.3347401635220126!0 0.45568212444444445 0.1721905283018868 0.10938095555555555 0.20550595597484275!0 0.6934502911111111 0.2536325471698113 0.14688791555555558 0.2973439056603774,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1948.jpg,!0 0.4595260445434298 0.44194991973244147 0.159840285077951 0.3821563344481605,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1952.jpg,!0 0.5107229796610169 0.35370942 0.25263130169491527 0.2640854266666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1956.jpg,!0 0.6320425095890411 0.2740330644444445 0.2488191287671233 0.31873109777777775,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1960.jpg,!0 0.16772739420935412 0.4290205128205128 0.17672071269487752 0.6011051282051282!0 0.4897447661469933 0.3588435897435897 0.18437861915367484 0.507034188034188!0 0.8189389755011136 0.4040974358974359 0.1929260579064588 0.6085076923076924,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1964.jpg,!0 0.4556459074733096 0.3302071111111111 0.4807046263345196 0.42916088888888887,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1968.jpg,!0 0.531169700265252 0.3921428195991091 0.16474638726790453 0.2349112516703786,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1972.jpg,!0 0.7893215844444444 0.3625474237288136 0.3031369377777778 0.6196888418079096,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1976.jpg,!0 0.518801973076923 0.31451951777777776 0.4962722923076923 0.39710554666666664,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1984.jpg,!0 0.5126225082644629 0.19848373111111112 0.422934479338843 0.334581,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1988.jpg,!0 0.4410959654178675 0.17125296888888888 0.18963855331412105 0.24123438666666666,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1992.jpg,!0 0.2843510737179487 0.4657069465478842 0.2752054935897436 0.2834195367483296!0 0.6326609262820513 0.4810337394209354 0.22771962179487182 0.23695927839643652,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/1996.jpg,!0 0.4048992682926829 0.23521333333333333 0.21326048780487805 0.3539344927536232!0 0.6766143902439025 0.37112695652173916 0.1863039024390244 0.34961855072463766,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2000.jpg,!0 0.47939630491803276 0.4646765044444444 0.22656626229508198 0.23572903555555558,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2004.jpg,!0 0.5075740213523131 0.42574688888888884 0.5812676156583629 0.5810306666666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2008.jpg,!0 0.6136706756756757 0.4957801711111111 0.19209783783783785 0.20892587555555556!0 0.27627794294294294 0.5777925911111111 0.1984609069069069 0.20867558666666666,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2012.jpg,!0 0.6382599 0.26853742444444445 0.3318354466666667 0.4302914666666667!0 0.3936705333333333 0.5567201022222222 0.08560691999999999 0.08722238666666667,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2016.jpg,!0 0.6036402142857143 0.20104212444444447 0.2814515306122449 0.3263057733333334,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2020.jpg,!0 0.20934599999999998 0.22397369791666666 0.1414808888888889 0.25287343749999996!0 0.3534668888888889 0.3006453125 0.14053651111111112 0.23339270833333334!0 0.49576176222222224 0.3850911458333333 0.14753066666666667 0.24246458333333332!0 0.8858491111111111 0.30734947916666666 0.1414817777777778 0.23693385416666668,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2024.jpg,!0 0.5659091463414634 0.35223317073170735 0.48478170731707315 0.5876058536585366!0 0.927129268292683 0.4095858536585366 0.10640487804878047 0.11677024390243902,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2028.jpg,!0 0.8122416268292683 0.4130422857142857 0.2682926829268293 0.7640607032967033,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2032.jpg,!0 0.2547449466666667 0.48619749249249244 0.17794592 0.36670975375375375!0 0.5876101511111111 0.27907134834834835 0.16765429333333334 0.3299808228228228!0 0.8549213711111111 0.3373204984984985 0.10283314666666667 0.19116912312312312,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2036.jpg,!0 0.24386933333333335 0.22739297297297298 0.17452355555555557 0.3432339675675676!0 0.46062550666666663 0.2525786 0.22890605777777778 0.42890065405405403,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2040.jpg,!0 0.4718573044871795 0.20809901219512195 0.23590685256410254 0.30138048292682923!0 0.7364630064102564 0.2247960975609756 0.20173238461538462 0.22687658536585367,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2044.jpg,!0 0.5863145678670361 0.4278697 0.48068642105263154 0.6403249777777777,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2048.jpg,!0 0.4665996923076923 0.4080342222222222 0.6092307692307692 0.6893,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2052.jpg,!0 0.5090462852348994 0.3123470177777778 0.5356025906040268 0.44075645333333335!0 0.18268378523489934 0.13560506 0.25523761744966444 0.23253931111111112,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2056.jpg,!0 0.5626638020134228 0.5100167305122495 0.698499067114094 0.7786511848552338,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2060.jpg,!0 0.24613155555555558 0.525075975975976 0.1860716533333333 0.38979099099099096!0 0.7169597777777778 0.6350435435435435 0.16934044444444443 0.2980600600600601,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2064.jpg,!0 0.3102912195121951 0.2930210702341137 0.16649414634146342 0.3519344481605351!0 0.6507475609756098 0.22898829431438128 0.1557331707317073 0.35490836120401337,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2068.jpg,!0 0.15285644444444443 0.38736149068322984 0.1346711111111111 0.28652173913043477!0 0.4075357777777778 0.4163770155279503 0.15672533333333333 0.3978732919254658!0 0.5680908888888888 0.4568521739130435 0.1952208888888889 0.40028757763975154,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2072.jpg,!0 0.5205069285714286 0.3847571111111111 0.525974025974026 0.6037453333333334,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2076.jpg,!0 0.515995 0.36241311111111113 0.6231874213836478 0.6352337777777778,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2080.jpg,!0 0.28287585777777774 0.4517844481792717 0.21597112000000002 0.3721239047619047!0 0.7210956911111112 0.2839244985994398 0.19534166666666666 0.38869097478991593,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2084.jpg,!0 0.55691712 0.6788286315789474 0.17842470222222223 0.40542661184210527,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2088.jpg,!0 0.3373330911111111 0.29861281615598884 0.19094958222222222 0.3381453704735376,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2092.jpg,!0 0.16027688888888889 0.19440172910662826 0.1391408888888889 0.298685878962536!0 0.4971615555555556 0.32635475504322764 0.20788526666666668 0.44179711815561956!0 0.8228337777777778 0.34219625360230543 0.12906044444444445 0.2574449567723343,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2096.jpg,!0 0.29554756733524357 0.2556843111111111 0.36425488252148996 0.44633420444444444!0 0.4932327736389685 0.38075808222222224 0.18264505444126075 0.21929347555555556!0 0.7057627020057307 0.3607154066666667 0.30326019484240685 0.3382677911111111!0 0.8820518653295129 0.4022158022222222 0.18293174212034385 0.22019888444444446,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2100.jpg,!0 0.3441868711111111 0.22024186833855797 0.15397883555555555 0.3551412163009404,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2104.jpg,!0 0.4969172602739726 0.5478655414634147 0.4710586301369863 0.6383960926829267,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2108.jpg,!0 0.26114933333333334 0.45638133333333336 0.12466266666666666 0.26142066666666663!0 0.36770866666666663 0.3796043333333333 0.15394222222222223 0.336022!0 0.7239237777777777 0.19417366666666666 0.156608 0.3365033333333333,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2112.jpg,!0 0.59061794 0.4670513630289532 0.22290290666666668 0.31083517149220485,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2116.jpg,!0 0.3398531111111111 0.3753465429362881 0.35372622222222216 0.631578947368421!0 0.7208083177777778 0.3586653739612188 0.3272043866666667 0.6094182825484764,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2120.jpg,!0 0.22102940975609756 0.2915141418181818 0.13668536585365854 0.3118334545454545!0 0.7127264024390244 0.2697528618181818 0.17732946829268295 0.39127030545454544,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2124.jpg,!0 0.6217656971046771 0.40784158561643835 0.19134075723830737 0.3627340821917808,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2128.jpg,!0 0.5700272448377581 0.2423552777777778 0.23489958112094397 0.29280900888888883,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2132.jpg,!0 0.23902083999999998 0.36902814488636365 0.34189915555555556 0.6813621931818182,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2136.jpg,!0 0.5336773518930957 0.31413894983277596 0.20537345211581293 0.4745260936454849,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2140.jpg,!0 0.4324302828507795 0.49748344827586205 0.39367192427616926 0.9666129843260187,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2144.jpg,!0 0.4857422950819672 0.3685093333333333 0.5087580327868853 0.6044444444444445,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2148.jpg,!0 0.4728090866666667 0.30474661333333336 0.17181250222222222 0.39225523333333334!0 0.08258215777777778 0.38469148 0.15411269333333333 0.33604046000000004!0 0.6904486355555556 0.3580575 0.12936078666666667 0.31607367333333336,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2152.jpg,!0 0.49592271386430675 0.4223682222222222 0.5421297935103245 0.6885862222222223,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2156.jpg,!0 0.28905076222222226 0.2311714199535963 0.22718185777777777 0.35304431090487237!0 0.9188913333333334 0.5693088839907192 0.10334695555555555 0.16351392575406032,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2160.jpg,!0 0.6274046822742475 0.22018530066815145 0.27314448160535115 0.29168685968819597,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2164.jpg,!0 0.6823506666666667 0.3146052631578948 0.1785631111111111 0.40227058823529416,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2168.jpg,!0 0.3447978260869565 0.21327133333333334 0.2718229813664596 0.31191244444444444,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2172.jpg,!0 0.5422438162650602 0.6258584111111111 0.3429153373493976 0.3863235377777778,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2176.jpg,!0 0.5718093844444445 0.3891447722772277 0.30578143555555554 0.7133454257425743,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2180.jpg,!0 0.515565671641791 0.34144955555555556 0.2865671641791045 0.357676,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2184.jpg,!0 0.2883273333333333 0.20949967637540454 0.14336375555555556 0.30317891909385114!0 0.7482742088888888 0.22474688996763753 0.13602961333333333 0.316686355987055!0 0.5698371111111111 0.3721177993527508 0.0863808888888889 0.17614498381877022!0 0.057777777777777775 0.2718443365695793 0.10666577777777778 0.2183307443365696!0 0.48083222222222227 0.4695291262135922 0.089628 0.15529385113268607,Face,5
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2188.jpg,!0 0.4916066733333333 0.22017533333333333 0.29296717333333333 0.25098256888888887,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2192.jpg,!0 0.7701512149253731 0.3402432955555556 0.37842075223880595 0.41068933333333335!0 0.35771603582089556 0.2812700822222222 0.4210332059701492 0.46801675111111113,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2196.jpg,!0 0.5887922140992167 0.3202846111111111 0.28631293472584857 0.35440887111111113,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2200.jpg,!0 0.3549376422222222 0.46029627741935486 0.3596329644444444 0.7305476129032258!0 0.8017190044444444 0.3559629677419355 0.2889170622222222 0.6370213870967741,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2204.jpg,!0 0.569449981595092 0.3481869821826281 0.49751898773006137 0.5735524587973274,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2208.jpg,!0 0.2546622866666667 0.3556951986754967 0.11907775555555555 0.29072069536423845!0 0.4739630177777778 0.42380961589403976 0.09185966222222224 0.206030940397351!0 0.8682819733333332 0.4541041754966888 0.11181385777777779 0.22136460264900662,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2212.jpg,!0 0.3522252160356348 0.2371980131147541 0.14772573273942094 0.34290737049180325!0 0.5412635345211582 0.28708601311475407 0.0956767126948775 0.22879049180327868!0 0.6960861937639199 0.19398474426229506 0.14048093541202672 0.2819698557377049,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2216.jpg,!0 0.7760473333333333 0.30748902821316615 0.3117991111111111 0.56858934169279,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2220.jpg,!0 0.2636615168539326 0.3508617777777778 0.22590687078651686 0.22666666666666666!0 0.6236395898876405 0.16624288888888888 0.2551726741573034 0.2809146666666667!0 0.8788272471910112 0.23939866666666668 0.1625919775280899 0.17777777777777778,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2224.jpg,!0 0.49281317484662573 0.34990733333333335 0.5473375460122699 0.6296746666666666,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2228.jpg,!0 0.4350944078947368 0.29768177555555553 0.45995197368421054 0.5011808888888889,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2232.jpg,!0 0.4630319034852547 0.17655777777777776 0.20427165683646112 0.26051111111111114!0 0.07978203753351207 0.285726 0.06189812332439679 0.07235244444444444!0 0.6623319731903485 0.2859765666666667 0.07067615549597855 0.08039532888888888,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2236.jpg,!0 0.445524024024024 0.4012328888888889 0.20499819819819817 0.24259244444444444,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2240.jpg,!0 0.30718750888888885 0.2781319973333333 0.16282883999999997 0.3285909493333333!0 0.5532231777777779 0.355174872 0.23413252444444443 0.40622887466666663!0 0.7649426266666667 0.22122142933333336 0.16087482666666666 0.3103133866666667,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2244.jpg,!0 0.502541368078176 0.27938844444444444 0.47400130293159615 0.4622271111111111,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2248.jpg,!0 0.7367944244444445 0.5177860034129693 0.1738054177777778 0.3586109829351536,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2252.jpg,!0 0.2980024390243903 0.6030735555555555 0.22762648083623693 0.22522622222222222!0 0.6195885017421603 0.4996957 0.2287505226480836 0.22860133333333332!0 0.4648163763066202 0.21943088888888887 0.25937630662020905 0.29227555555555557!0 0.8571202090592335 0.6058437777777778 0.20897351916376306 0.2088982222222222,Face,4
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2256.jpg,!0 0.4106583072100313 0.3992230755555556 0.6904459059561128 0.6879021466666667,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2260.jpg,!0 0.4344937491525424 0.44357749555555553 0.665068020338983 0.7444901022222222,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2264.jpg,!0 0.1998829622222222 0.2422501754385965 0.14163866666666666 0.34385964912280703!0 0.5325257222222222 0.41019684210526314 0.15280068444444445 0.3508771929824561!0 0.8115242222222222 0.3843631578947368 0.152712 0.3368421052631579,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2268.jpg,!0 0.4751912882352941 0.3670945222222222 0.4470588235294118 0.5612523644444445,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2272.jpg,!0 0.29663878048780484 0.37166402640264024 0.15614341463414633 0.3464957095709571!0 0.7619792682926829 0.21269933993399343 0.17533365853658536 0.3332792079207921,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2276.jpg,!0 0.5569832144927537 0.17540299555555555 0.2040137275362319 0.24316223111111113!0 0.9285198289855072 0.18454545333333336 0.09791711304347826 0.11109644,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2280.jpg,!0 0.4297522307692308 0.4515572347188264 0.5481698461538462 0.7107634425427872,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2284.jpg,!0 0.5194807065217392 0.5055477777777778 0.17725489130434782 0.2136937777777778,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2288.jpg,!0 0.17859024390243902 0.5150826086956521 0.17171024390243902 0.3235031055900621!0 0.45662634146341463 0.2611863354037267 0.22711463414634148 0.4719552795031056,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2292.jpg,!0 0.10549333333333334 0.11665102040816326 0.09517555555555555 0.18283731778425655!0 0.2979457777777778 0.1690793002915452 0.1392311111111111 0.2886198250728863!0 0.6751857777777778 0.1268198250728863 0.08581333333333334 0.1643603498542274!0 0.9194359999999999 0.2133344023323615 0.10348266666666667 0.20088745772594752!0 0.5203255555555556 0.37931807580174925 0.09621066666666667 0.18522681632653062,Face,5
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2296.jpg,!0 0.25923369333333335 0.33914390881458967 0.13799186222222223 0.2826274042553191!0 0.773258851111111 0.435882726443769 0.1423570133333333 0.29250564133738605,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2300.jpg,!0 0.27106987777777775 0.3682161750841751 0.1680824088888889 0.42115967003367005!0 0.74479254 0.23131083501683503 0.18300401777777778 0.38424207407407407,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2304.jpg,!0 0.26270795333333335 0.33852157370517927 0.23676222666666666 0.5982645099601593!0 0.7694624288888888 0.3304694342629482 0.21976080888888888 0.5369569960159363,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2308.jpg,!0 0.35574708222222223 0.2887987341040463 0.13265886222222223 0.3354138959537572!0 0.6763908377777778 0.28500023699421967 0.18378746666666665 0.33587885549132945,Face,2
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2312.jpg,!0 0.2352037777777778 0.31122941176470587 0.21333333333333335 0.3769711764705882!0 0.4497373333333333 0.24195970588235294 0.17901333333333333 0.3663042!0 0.8506615466666666 0.31207736764705885 0.1855563288888889 0.36352805294117646,Face,3
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2316.jpg,!0 0.36127709333333335 0.401064346875 0.3344370755555555 0.70275521875,Face,1
D:/Desktop/Facial-Recognition/Face-Detection//dataset/fddb/FDDB-folds/annotations_darknet/2320.jpg,!0 0.4806705830618892 0.2387712577777778 0.27825524429967424 0.29903408,Face,1
